is_valid,issues,metrics,path
True,[],"{'blur_score': 91.64073756156358, 'brightness': 141.09597969055176, 'contrast': 64.86523367231358, 'noise_level': 0.2970859982551849}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000090_007.png
True,[],"{'blur_score': 50.46964001590004, 'brightness': 98.04837799072266, 'contrast': 68.95617349469666, 'noise_level': 0.40370612722363175}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000090_009.png
True,[],"{'blur_score': 187.99181438040802, 'brightness': 118.68873023986816, 'contrast': 55.660466737813735, 'noise_level': 0.3387377828331359}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_001.png
True,[],"{'blur_score': 63.830527851451734, 'brightness': 134.23638439178467, 'contrast': 65.69331840138877, 'noise_level': 0.5700542793106868}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_002.png
True,[],"{'blur_score': 70.42889852604904, 'brightness': 121.11589813232422, 'contrast': 59.10979065337187, 'noise_level': 0.6088726145973311}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_000.png
True,[],"{'blur_score': 77.01016277991471, 'brightness': 109.94068145751953, 'contrast': 74.61713755472287, 'noise_level': 0.5407618373500948}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000090_010.png
True,[],"{'blur_score': 76.55659811905826, 'brightness': 141.30803394317627, 'contrast': 61.33256013583643, 'noise_level': 0.5908087753971638}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_004.png
True,[],"{'blur_score': 126.19736700424882, 'brightness': 116.28171348571777, 'contrast': 51.34256409513374, 'noise_level': 0.3266820240684168}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_007.png
True,[],"{'blur_score': 75.62279628821747, 'brightness': 131.51949787139893, 'contrast': 64.85385768835495, 'noise_level': 0.569560905552806}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_003.png
True,[],"{'blur_score': 65.56298184498155, 'brightness': 116.49448680877686, 'contrast': 68.80948781396681, 'noise_level': 0.5440214639734012}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_006.png
True,[],"{'blur_score': 227.26760982203993, 'brightness': 177.57333087921143, 'contrast': 57.228703792935704, 'noise_level': 0.2902975593263235}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_005.png
True,[],"{'blur_score': 223.06494883260166, 'brightness': 112.82033252716064, 'contrast': 59.937596521281634, 'noise_level': 0.3232990040082996}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_009.png
True,[],"{'blur_score': 157.87440184209686, 'brightness': 114.82747554779053, 'contrast': 67.29880593690204, 'noise_level': 0.3544805454893376}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_010.png
True,[],"{'blur_score': 188.5628290196036, 'brightness': 114.00622653961182, 'contrast': 70.34986857167395, 'noise_level': 0.30271629878441647}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000091_008.png
False,['too_blurry'],"{'blur_score': 23.416010110929165, 'brightness': 150.60487937927246, 'contrast': 54.937502135146744, 'noise_level': 0.30404882790835597}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000092_000.png
True,[],"{'blur_score': 61.346015963379614, 'brightness': 91.51915836334229, 'contrast': 69.60930268342442, 'noise_level': 0.4950708676128752}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000092_002.png
True,[],"{'blur_score': 58.80497033875781, 'brightness': 101.22781276702881, 'contrast': 69.06025100646116, 'noise_level': 0.523004981821734}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000092_001.png
True,[],"{'blur_score': 151.22256267344343, 'brightness': 171.95117950439453, 'contrast': 56.036533638747365, 'noise_level': 0.299755656258407}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000093_001.png
True,[],"{'blur_score': 76.10936632403784, 'brightness': 90.50210380554199, 'contrast': 77.85617970394463, 'noise_level': 0.499984406266045}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000092_003.png
True,[],"{'blur_score': 60.505042657256126, 'brightness': 123.81892585754395, 'contrast': 67.81465368728912, 'noise_level': 0.549084394680538}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000093_002.png
True,[],"{'blur_score': 62.37392413377165, 'brightness': 113.14049053192139, 'contrast': 68.46067487793924, 'noise_level': 0.5701234756301948}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000093_000.png
False,['too_blurry'],"{'blur_score': 48.388841903415596, 'brightness': 127.35578918457031, 'contrast': 71.62965362648104, 'noise_level': 0.5162959386698805}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000096_000.png
True,[],"{'blur_score': 99.2795048209286, 'brightness': 114.14358425140381, 'contrast': 68.47631595720785, 'noise_level': 0.6223572973588307}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000094_000.png
True,[],"{'blur_score': 91.80230442856191, 'brightness': 104.35688304901123, 'contrast': 69.49137955713938, 'noise_level': 0.2937539754825665}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000096_001.png
False,['too_blurry'],"{'blur_score': 22.179724305532545, 'brightness': 165.83447647094727, 'contrast': 45.97995965325127, 'noise_level': 0.2688584996511858}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000095_000.png
True,[],"{'blur_score': 51.462374608930986, 'brightness': 120.29763412475586, 'contrast': 70.80955084946842, 'noise_level': 0.5253168588550136}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000096_003.png
True,[],"{'blur_score': 141.9349122660558, 'brightness': 140.4985933303833, 'contrast': 79.83355046903512, 'noise_level': 0.2863273704972003}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000096_004.png
False,['too_blurry'],"{'blur_score': 49.37785950678153, 'brightness': 95.84960651397705, 'contrast': 76.24034530362337, 'noise_level': 0.4565439168277436}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000096_002.png
True,[],"{'blur_score': 76.38836755133417, 'brightness': 116.71245574951172, 'contrast': 67.06685725920455, 'noise_level': 0.5628606619329132}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000096_006.png
False,['too_blurry'],"{'blur_score': 45.32938594576899, 'brightness': 91.16037273406982, 'contrast': 69.335118174626, 'noise_level': 0.4329401722903034}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000096_007.png
True,[],"{'blur_score': 55.89703231354997, 'brightness': 97.45346355438232, 'contrast': 70.80808078724094, 'noise_level': 0.47034658267600044}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000096_005.png
True,[],"{'blur_score': 51.59167772758519, 'brightness': 109.49173927307129, 'contrast': 70.84149145082937, 'noise_level': 0.5067458466309365}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000096_008.png
False,['too_blurry'],"{'blur_score': 16.962647187522634, 'brightness': 104.44964694976807, 'contrast': 36.76865867500045, 'noise_level': 0.32590186556436634}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000097_000.png
True,[],"{'blur_score': 220.16680248899138, 'brightness': 151.64941310882568, 'contrast': 71.01184283668307, 'noise_level': 0.315667009947399}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_000.png
False,['too_blurry'],"{'blur_score': 26.764530921746882, 'brightness': 103.77308654785156, 'contrast': 39.50968378754939, 'noise_level': 0.39709327895525637}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000098_000.png
False,['too_blurry'],"{'blur_score': 21.674646942395157, 'brightness': 159.9761095046997, 'contrast': 66.51536661102237, 'noise_level': 0.30950273781965043}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_001.png
True,[],"{'blur_score': 143.88878351804883, 'brightness': 139.34718704223633, 'contrast': 80.31928105125918, 'noise_level': 0.28662575462640905}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_002.png
True,[],"{'blur_score': 71.90648321894332, 'brightness': 108.6830940246582, 'contrast': 74.65533956493523, 'noise_level': 0.545626578598756}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_003.png
True,[],"{'blur_score': 212.20796474974122, 'brightness': 111.29336357116699, 'contrast': 72.42037415996977, 'noise_level': 0.3598684589109278}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_005.png
True,[],"{'blur_score': 208.33467635107442, 'brightness': 124.21829891204834, 'contrast': 75.31273469199274, 'noise_level': 0.6560487053422612}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_004.png
True,[],"{'blur_score': 213.45623074821196, 'brightness': 103.45890712738037, 'contrast': 76.6130869215661, 'noise_level': 0.3042170189624207}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_006.png
True,[],"{'blur_score': 131.13808393940778, 'brightness': 140.84957790374756, 'contrast': 73.16182466911332, 'noise_level': 0.2500868980962801}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_007.png
True,[],"{'blur_score': 159.62987751291072, 'brightness': 116.27812099456787, 'contrast': 64.94428315626176, 'noise_level': 0.32056614936645145}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_008.png
True,[],"{'blur_score': 82.97225536585648, 'brightness': 110.86826133728027, 'contrast': 76.00024706326411, 'noise_level': 0.6147339028405279}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_009.png
True,[],"{'blur_score': 86.15748919453472, 'brightness': 97.50717258453369, 'contrast': 74.6828057896378, 'noise_level': 0.5785654266101943}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_010.png
True,[],"{'blur_score': 95.01360092106063, 'brightness': 110.07932090759277, 'contrast': 59.32271257727949, 'noise_level': 0.49149665772197815}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_012.png
True,[],"{'blur_score': 62.97264137013917, 'brightness': 92.32559394836426, 'contrast': 67.90158398547614, 'noise_level': 0.5141424532118916}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_011.png
True,[],"{'blur_score': 55.24887274764387, 'brightness': 123.70094299316406, 'contrast': 75.24905624626408, 'noise_level': 0.5735014959562437}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000100_001.png
True,[],"{'blur_score': 98.0759307457397, 'brightness': 115.39241409301758, 'contrast': 72.93194437986007, 'noise_level': 0.6206071904454891}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000099_013.png
False,['too_blurry'],"{'blur_score': 32.34992067026542, 'brightness': 174.74696159362793, 'contrast': 50.550446980550305, 'noise_level': 0.3111760488176997}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000100_000.png
False,['too_blurry'],"{'blur_score': 31.843833795835053, 'brightness': 151.90201663970947, 'contrast': 48.08050755248385, 'noise_level': 0.36879518410620993}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000101_000.png
False,['too_blurry'],"{'blur_score': 31.64288984988434, 'brightness': 107.9711275100708, 'contrast': 35.052004637447375, 'noise_level': 0.41427696497000305}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000102_000.png
True,[],"{'blur_score': 139.28368516173214, 'brightness': 164.29256629943848, 'contrast': 62.65299939859911, 'noise_level': 0.3134733266274991}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_001.png
True,[],"{'blur_score': 55.575495022086216, 'brightness': 122.97851467132568, 'contrast': 69.31484239063114, 'noise_level': 0.5579269243541066}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_000.png
True,[],"{'blur_score': 133.3625414611306, 'brightness': 164.18145084381104, 'contrast': 59.85875369405637, 'noise_level': 0.3129721532844716}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_002.png
True,[],"{'blur_score': 151.2641166454473, 'brightness': 170.81356239318848, 'contrast': 58.55604853613427, 'noise_level': 0.32505271073017045}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_003.png
True,[],"{'blur_score': 56.213945184054865, 'brightness': 125.0633373260498, 'contrast': 70.13763871094967, 'noise_level': 0.5575945420332319}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_005.png
True,[],"{'blur_score': 63.31449963954856, 'brightness': 123.2696123123169, 'contrast': 68.62833072085779, 'noise_level': 0.557061370392166}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_004.png
True,[],"{'blur_score': 56.235393759699036, 'brightness': 121.20734119415283, 'contrast': 68.64517096359425, 'noise_level': 0.5477856637589017}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_006.png
True,[],"{'blur_score': 70.53107310019186, 'brightness': 129.7688331604004, 'contrast': 62.076765559378266, 'noise_level': 0.5931612502710797}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_008.png
True,[],"{'blur_score': 61.267410585452126, 'brightness': 127.34242725372314, 'contrast': 67.77577849888954, 'noise_level': 0.5693801151688886}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_007.png
True,[],"{'blur_score': 61.672052264155354, 'brightness': 105.29771137237549, 'contrast': 68.03671350333093, 'noise_level': 0.571742189532216}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_011.png
True,[],"{'blur_score': 69.30799068772367, 'brightness': 126.88559627532959, 'contrast': 63.43077578692797, 'noise_level': 0.5971870361430447}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_009.png
True,[],"{'blur_score': 60.7424564230605, 'brightness': 114.92369365692139, 'contrast': 71.06392520962035, 'noise_level': 0.5693881147433983}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000103_010.png
False,"['too_blurry', 'low_contrast']","{'blur_score': 25.194130768649302, 'brightness': 111.70573043823242, 'contrast': 27.800991892219464, 'noise_level': 0.4220509514784493}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000105_000.png
True,[],"{'blur_score': 75.7675057874574, 'brightness': 117.98154544830322, 'contrast': 67.9464083300292, 'noise_level': 0.559336649372064}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000104_001.png
True,[],"{'blur_score': 76.53084249696872, 'brightness': 113.02173328399658, 'contrast': 71.09358327134376, 'noise_level': 0.5554188577559788}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000104_000.png
False,['too_blurry'],"{'blur_score': 21.368828277976718, 'brightness': 171.26543045043945, 'contrast': 51.22957059070138, 'noise_level': 0.3090257631895145}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000105_001.png
True,[],"{'blur_score': 123.32352287787822, 'brightness': 144.75935745239258, 'contrast': 43.229604136585316, 'noise_level': 0.332256327576081}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000105_002.png
False,['too_blurry'],"{'blur_score': 16.959304808216075, 'brightness': 169.08297157287598, 'contrast': 38.726087431384514, 'noise_level': 0.28740051341766554}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000105_004.png
True,[],"{'blur_score': 167.33359627597946, 'brightness': 172.13070964813232, 'contrast': 52.58441991494175, 'noise_level': 0.3214281035198628}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000105_005.png
False,['too_blurry'],"{'blur_score': 27.297482323788245, 'brightness': 161.66608428955078, 'contrast': 45.41340917961657, 'noise_level': 0.3709286706279249}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000105_003.png
True,[],"{'blur_score': 111.1904915755149, 'brightness': 156.52746105194092, 'contrast': 61.71029599978023, 'noise_level': 0.31614218467327027}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000107_001.png
False,['too_blurry'],"{'blur_score': 28.71368903057646, 'brightness': 151.8636360168457, 'contrast': 61.62936043613399, 'noise_level': 0.3166929553782574}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000107_000.png
False,['too_blurry'],"{'blur_score': 17.79098125082146, 'brightness': 147.85192012786865, 'contrast': 52.96556637353768, 'noise_level': 0.26810533971110534}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000106_000.png
True,[],"{'blur_score': 143.75586966220612, 'brightness': 140.30565547943115, 'contrast': 48.52457587438425, 'noise_level': 0.3467821549600072}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000108_001.png
False,['too_blurry'],"{'blur_score': 33.877219205358415, 'brightness': 162.29596614837646, 'contrast': 54.81507648234791, 'noise_level': 0.3344404114065693}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000108_000.png
True,[],"{'blur_score': 71.30367639063843, 'brightness': 138.50737285614014, 'contrast': 64.82182272183941, 'noise_level': 0.6199306264313382}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000109_001.png
True,[],"{'blur_score': 156.16068688618435, 'brightness': 123.08646965026855, 'contrast': 47.71982569549978, 'noise_level': 0.4519899590487811}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000109_000.png
True,[],"{'blur_score': 64.31763332955506, 'brightness': 119.9533052444458, 'contrast': 62.98760351716208, 'noise_level': 0.5572057627120646}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000109_003.png
True,[],"{'blur_score': 71.37363258557778, 'brightness': 165.1748504638672, 'contrast': 61.905394794937045, 'noise_level': 0.3513993093775957}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000109_002.png
False,['too_blurry'],"{'blur_score': 24.498282117823692, 'brightness': 112.6521348953247, 'contrast': 30.095775162651393, 'noise_level': 0.4187921248125939}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000109_004.png
True,[],"{'blur_score': 164.32286575759497, 'brightness': 173.4425401687622, 'contrast': 66.88851679442898, 'noise_level': 0.2974095810440989}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000111_000.png
False,['too_blurry'],"{'blur_score': 24.73134648595351, 'brightness': 111.31035900115967, 'contrast': 30.54363686366697, 'noise_level': 0.42014645277707213}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000109_005.png
False,['too_blurry'],"{'blur_score': 27.318997060207035, 'brightness': 171.5072946548462, 'contrast': 51.1293556783221, 'noise_level': 0.3087863759223142}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000110_000.png
False,['too_blurry'],"{'blur_score': 24.3326780502357, 'brightness': 111.49461460113525, 'contrast': 30.303996949731136, 'noise_level': 0.4169152246432749}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000109_006.png
False,['too_blurry'],"{'blur_score': 26.341704389137703, 'brightness': 167.41898345947266, 'contrast': 42.02425578163419, 'noise_level': 0.34181741902997587}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000112_002.png
False,['too_blurry'],"{'blur_score': 14.73506159754379, 'brightness': 171.19500255584717, 'contrast': 35.950922014995015, 'noise_level': 0.28532462383241974}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000112_000.png
True,[],"{'blur_score': 108.37683004773044, 'brightness': 135.70167922973633, 'contrast': 43.67291620677128, 'noise_level': 0.3402055047662879}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000112_001.png
True,[],"{'blur_score': 61.889715820303536, 'brightness': 121.75648784637451, 'contrast': 71.96896858108057, 'noise_level': 0.5863374132250132}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000113_000.png
True,[],"{'blur_score': 70.88108869289499, 'brightness': 122.32053756713867, 'contrast': 70.59437813217653, 'noise_level': 0.6017431938049973}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000113_001.png
True,[],"{'blur_score': 69.96653882405008, 'brightness': 94.5999345779419, 'contrast': 61.44645220519276, 'noise_level': 0.5326856669145477}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000115_001.png
False,['too_blurry'],"{'blur_score': 35.35842672570925, 'brightness': 152.45430088043213, 'contrast': 55.3852232212105, 'noise_level': 0.3111830484453956}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000115_000.png
True,[],"{'blur_score': 65.6266912645651, 'brightness': 114.22232913970947, 'contrast': 68.48878613890234, 'noise_level': 0.5716155962656013}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000114_000.png
True,[],"{'blur_score': 121.9401585689302, 'brightness': 154.02472400665283, 'contrast': 67.21712731375385, 'noise_level': 0.3002792284100615}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_000.png
True,[],"{'blur_score': 168.7969526956351, 'brightness': 157.6092872619629, 'contrast': 53.43973939111222, 'noise_level': 0.27831299677474003}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_002.png
True,[],"{'blur_score': 109.8444056475855, 'brightness': 154.5184841156006, 'contrast': 49.93101919410326, 'noise_level': 0.25175760923261375}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_001.png
True,[],"{'blur_score': 152.6207566880039, 'brightness': 158.50686359405518, 'contrast': 58.772246094352866, 'noise_level': 0.25246517159798937}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_003.png
True,[],"{'blur_score': 115.79427284245318, 'brightness': 159.8547019958496, 'contrast': 50.41767893717659, 'noise_level': 0.26906648858843585}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_005.png
True,[],"{'blur_score': 107.2757466399198, 'brightness': 158.55005359649658, 'contrast': 49.88192504893485, 'noise_level': 0.2374665693605448}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_004.png
True,[],"{'blur_score': 114.83249508880454, 'brightness': 157.49815845489502, 'contrast': 58.10594452638051, 'noise_level': 0.29279002675415755}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_007.png
True,[],"{'blur_score': 151.77641218509095, 'brightness': 163.8912172317505, 'contrast': 42.28663846181601, 'noise_level': 0.26516749597244826}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_008.png
True,[],"{'blur_score': 135.9183183124975, 'brightness': 162.83693885803223, 'contrast': 45.96520344966483, 'noise_level': 0.2597011867206639}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_006.png
True,[],"{'blur_score': 117.07168009335777, 'brightness': 150.3471975326538, 'contrast': 55.37094369351661, 'noise_level': 0.2563751636289277}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_009.png
True,[],"{'blur_score': 142.4442127052523, 'brightness': 159.90184211730957, 'contrast': 43.191270533938315, 'noise_level': 0.2843074779335219}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_010.png
True,[],"{'blur_score': 166.46807445794911, 'brightness': 148.46697425842285, 'contrast': 61.86716513548291, 'noise_level': 0.2958302650465377}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_013.png
True,[],"{'blur_score': 125.68712742527713, 'brightness': 156.8704376220703, 'contrast': 46.42105807672617, 'noise_level': 0.24832219195945848}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_012.png
True,[],"{'blur_score': 124.95844716449209, 'brightness': 159.44165802001953, 'contrast': 47.09681987181902, 'noise_level': 0.2642555444783519}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_011.png
True,[],"{'blur_score': 118.52300747992462, 'brightness': 155.59426879882812, 'contrast': 50.73730666785869, 'noise_level': 0.2615768869538065}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_014.png
True,[],"{'blur_score': 140.78332288481397, 'brightness': 151.9614086151123, 'contrast': 59.123281783455475, 'noise_level': 0.27341885708975605}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_015.png
True,[],"{'blur_score': 111.76258805807353, 'brightness': 151.26495838165283, 'contrast': 52.22414207244837, 'noise_level': 0.27701206597011346}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_016.png
True,[],"{'blur_score': 218.19850891589883, 'brightness': 151.94938564300537, 'contrast': 51.488292036789886, 'noise_level': 0.27493157662952467}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_018.png
True,[],"{'blur_score': 167.02543820198844, 'brightness': 159.59169483184814, 'contrast': 48.94138001821027, 'noise_level': 0.24890556093057234}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_017.png
True,[],"{'blur_score': 109.02567930879012, 'brightness': 153.98520278930664, 'contrast': 59.30030762081595, 'noise_level': 0.27010523333850966}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_020.png
True,[],"{'blur_score': 138.4024744960734, 'brightness': 153.98803520202637, 'contrast': 53.129558303852654, 'noise_level': 0.31290435689050256}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_019.png
True,[],"{'blur_score': 102.57552993477654, 'brightness': 151.9831771850586, 'contrast': 58.75717276145347, 'noise_level': 0.2854800155672691}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_022.png
True,[],"{'blur_score': 110.45342966707176, 'brightness': 147.10162448883057, 'contrast': 59.01651581077791, 'noise_level': 0.26825873155232727}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_021.png
True,[],"{'blur_score': 116.16725273407064, 'brightness': 155.14512729644775, 'contrast': 50.73731580517471, 'noise_level': 0.25851324990598573}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_024.png
True,[],"{'blur_score': 111.07520183562792, 'brightness': 155.04331874847412, 'contrast': 58.962915349863565, 'noise_level': 0.2957720681419802}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_023.png
True,[],"{'blur_score': 150.0991695768375, 'brightness': 158.13294410705566, 'contrast': 46.38046564889935, 'noise_level': 0.26490630986470926}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_025.png
True,[],"{'blur_score': 125.12328822606649, 'brightness': 153.94220352172852, 'contrast': 50.27617866069857, 'noise_level': 0.2659666534659591}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_028.png
True,[],"{'blur_score': 117.12177125572633, 'brightness': 149.83584117889404, 'contrast': 55.06781376713702, 'noise_level': 0.27291108409775805}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_026.png
True,[],"{'blur_score': 126.18497527253567, 'brightness': 153.16532230377197, 'contrast': 51.76459980816396, 'noise_level': 0.26302960968475303}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_027.png
True,[],"{'blur_score': 119.30267666521738, 'brightness': 154.85194301605225, 'contrast': 54.520289654110165, 'noise_level': 0.2723649131481139}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_031.png
True,[],"{'blur_score': 115.90561545046418, 'brightness': 151.66164875030518, 'contrast': 54.65247111946194, 'noise_level': 0.25180320680731855}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_029.png
True,[],"{'blur_score': 104.28253588243388, 'brightness': 159.13554000854492, 'contrast': 51.846240098342975, 'noise_level': 0.24560433651981595}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_030.png
True,[],"{'blur_score': 145.59949735716367, 'brightness': 153.39677810668945, 'contrast': 56.80656547878609, 'noise_level': 0.25920121331381285}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_033.png
True,[],"{'blur_score': 133.92401491192868, 'brightness': 152.18583297729492, 'contrast': 56.6510946899161, 'noise_level': 0.2594490001342482}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000116_032.png
